SMILES,VINA,QED,MULTI,Molecular Weight
O=C1N=NC(=O)c2cc(N3CC[C@H](C4Nc5ccccc5N4)[C@@H]3c3nc4cc(C[C@H]5C[C@]56CCc5ccccc56)ccc4[nH]3)ccc21,-9.964,0.19193663306525247,-3.9536843107762127,619.7289999999998
Cc1ccccc1-c1[nH]ncc1C(=O)[C@H](C)Cc1nnc2n1C[C@@H](c1cccc(-c3ccc(=O)[nH]n3)c1)[C@H]([C@H]1Cc3ccccc3C(=O)O1)C2,-9.962,0.15941876189611215,-3.951514279959016,665.7540000000001
CC1=C(C)[C@H]([C@@H]2C[C@H]2N2N[C@H](C)N[C@@H]2c2cccc([C@@H]3Cc4cc(C)ccc4O3)c2)C(=O)NN1,-9.958,0.5618179117916784,-3.9471742183246215,459.59400000000016
Cc1cc(C)n(N2CCO[C@@H]3CN(Cc4ccc5c(=O)nc(N6CCC[C@H](c7nnc(C8CCCCC8)[nH]7)C6)[nH]c5c4)C[C@@H]32)n1,-9.946,0.3367234300166974,-3.9341540334214375,612.7830000000001
C[C@@]1(C2=CC=CN3[C@@H]2NN(C(=O)Cc2[nH]nc4ccccc24)[C@@H]3C2CCN(S(=O)(=O)c3ccccc3F)CC2)Cc2ccccc2C(=O)O1,-9.929,0.2889875852313866,-3.9157087714752623,682.7779999999998
C[C@@H](c1nc2sccc2c(=O)[nH]1)[C@@H]1CC=C(CC[C@@]2(c3ccc4c(c3)C(=O)N=NC4=O)C[C@]23CCc2ccccc23)CC1,-9.927,0.23463174637934886,-3.9135387406580646,588.7330000000002
C[C@H]1CCCCN1[C@@H]1c2ccccc2[C@H]2[C@H](c3cccc(C4=NNC(=O)[C@@H](N5c6ccccc6C[C@@H]5[C@@H](C)c5nc6ccccc6c(=O)[nH]5)C4)c3)[C@H]21,-9.925,0.1973375341968263,-3.9113687098408687,688.8760000000002
CN1[C@H](c2cccc(C3=CCC(=O)N=N3)c2)[C@@H](c2cccc(-c3ccc(=O)[nH]n3)c2)C[C@@H]1C(=O)Nn1cnc2ccccc21,-9.924,0.29389355176665344,-3.9102836944322688,584.6400000000002
C[C@@H]1CCCC[C@@]12NC(=O)N(C1=NC(=O)N(NC(=O)C[C@H]3c4ccccc4NC(=O)[C@@H]3c3cccc(-c4ccc(=O)[nH]n4)c3)C1=O)C2=O,-9.921,0.3015583013087818,-3.907028648206473,650.6519999999998
Cc1ccc2[nH]c([C@@H]3[C@H]([C@H]4CC[C@]5(CC4)NC(=O)NC5=O)CCN3c3cccc(C4=N[C@@H](CN5CCN(C)c6ccccc6C5)N=N4)c3)nc2c1,-9.917,0.2234428538152277,-3.9026885865720784,684.8489999999998
C[C@H]1N=NC(c2cccc(-c3cccc(C4=NN(C(=O)c5cc6ccccc6[nH]c5=O)[C@@H](CC[C@H]5Cc6ccccc65)N4)c3)c2)=N1,-9.916,0.21764897080331325,-3.9016035711634807,605.7020000000002
